149.171.126.1,53321,59.166.0.5,53231,tcp,CON,0.044157,22206,1392,29,31,5,2,-,3840297.25,241320.75,22,23,255,255,3917232170,1748303393,1009,61,0,0,140.159135,0,1421938882,1421938882,2.089381,1.994864,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,13347,59.166.0.5,15608,tcp,FIN,0.099549,22424,1912,29,32,5,1,-,1735346.375,149313.4063,27,35,255,255,2452487978,2408789699,831,55,0,0,0,3.949886,1421938901,1421938901,3.823154,2.900206,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,,0
149.171.126.1,51817,59.166.0.7,50370,tcp,CON,0.012253,4056,260,29,31,0,0,-,1765445.125,135803.4688,3,5,255,255,1033785131,1033465120,1352,52,0,0,178.43832,3.496372,1421938916,1421938916,3.995,3.001,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,,0
149.171.126.1,5190,59.166.0.8,56678,tcp,FIN,0.663521,2262,1194,29,31,3,4,-,25910.25781,13503.71777,20,16,255,255,3195817904,1045980668,113,75,0,0,69.607016,2773.132072,1421938920,1421938921,34.922156,44.199332,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,53,59.166.0.3,14534,udp,INT,0.000002,178,0,29,0,0,0,-,356000000,0,2,0,0,0,0,0,89,0,0,0,0,0,1421938932,1421938932,0.002,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,26240,59.166.0.3,28215,tcp,FIN,0.027826,3686,1040,29,32,2,2,-,1001078.125,282613.375,18,18,255,255,919091298,3046729887,205,58,0,0,4.29321,1.679903,1421938998,1421938998,1.636823,1.148765,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,53,59.166.0.1,65376,udp,INT,0.000002,178,0,29,0,0,0,-,356000000,0,2,0,0,0,0,0,89,0,0,0,0,0,1421939982,1421939982,0.002,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,8549,59.166.0.4,38213,tcp,FIN,0.018284,5512,572,29,32,0,0,-,2010063.375,227521.3281,6,11,255,255,1186996702,3325436939,919,52,0,0,180.594426,2.92428,1421939987,1421939987,3.6156,1.7921,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,25002,59.166.0.0,24612,tcp,FIN,0.011834,626,634,30,31,0,3,-,363021.7813,375190.125,7,8,255,255,3053363484,3053048770,89,79,0,0,4.338598,10.74268,1421940011,1421940011,1.972333,0.145286,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,,0
149.171.126.1,32881,59.166.0.4,2346,tcp,FIN,0.000756,2912,104,29,31,0,0,-,25682540,550264.5625,6,2,255,0,3368283657,3361375171,485,52,0,0,0.184999,0,1421940015,1421940015,0.1512,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.1,47869,tcp,FIN,0,901872,19430,29,31,314,27,-,2165600.5,46593.20313,695,356,255,255,1403063060,3544744726,1298,55,0,0,2974.962472,131.239031,1421940205,1421940209,4.793713,9.35936,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,11693,59.166.0.1,35157,tcp,CON,0.016059,5480,104,29,31,0,0,-,2275110.5,25904.47656,6,2,255,255,1506954973,1478995980,913,52,0,0,211.647272,0,1421940674,1421940674,3.2118,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,143,59.166.0.4,23168,tcp,FIN,0.988886,12258,6188,29,31,24,23,-,98154.89063,49534.52734,98,94,255,255,3032107753,881579167,125,66,0,0,607.190203,15.889894,1421940691,1421940692,10.194701,10.625968,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,80,59.166.0.8,46427,tcp,FIN,1.002064,3952,794,29,31,1,1,-,28397.38867,5285.091797,10,6,255,255,2283352760,2282324982,395,132,0,0,314.481406,399.568156,1421940769,1421940770,111.340445,200.255,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,37808,59.166.0.5,63451,tcp,FIN,0.158727,28572,1664,29,31,12,2,-,1402206.25,81095.21094,38,30,255,255,1962847813,4107354186,752,55,0,0,10.099253,4.370022,1421940779,1421940779,4.289919,3.388586,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,10871,59.166.0.5,59723,tcp,FIN,0.000803,1752,104,29,31,0,0,-,14545454,518057.2813,6,2,255,0,1975959894,1877331923,292,52,0,0,0.201379,0,1421940858,1421940858,0.1606,0.004,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,143,59.166.0.3,64677,tcp,FIN,0.033219,15020,7368,29,31,29,28,-,3587585.5,1758993.375,122,114,255,255,2206994122,2209630786,123,65,0,0,15.710802,0.508437,1421940901,1421940901,0.274537,0.288062,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,18312,59.166.0.9,6925,tcp,FIN,0.000844,2712,104,29,31,0,0,-,21421800,492890.9688,6,2,255,0,2658744263,405345784,452,52,0,0,0.201133,0,1421940966,1421940966,0.1688,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,36151,59.166.0.7,14642,tcp,FIN,0.184131,8712,208,29,31,1,0,-,340670.5,6777.783203,10,4,255,255,3700746993,897856448,871,52,0,0,57.102137,86.058195,1421940972,1421940972,20.459,60.856332,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,22,59.166.0.2,12729,tcp,CON,0.009843,2688,304,29,31,3,1,-,2048156,185309.3594,16,4,255,255,2015692930,4160790235,168,76,0,0,0,0.009446,1421940983,1421940983,0.6562,0.010667,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,58443,59.166.0.4,61016,udp,INT,0.000002,104,0,29,0,0,0,-,208000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421941064,1421941064,0.002,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,49402,59.166.0.2,42641,tcp,CON,0.043294,17154,936,30,31,2,0,-,2943410,163348.2656,14,18,255,255,806606259,2943096054,1225,52,0,0,204.563501,3.963479,1421941661,1421941661,3.253077,2.532177,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,52881,59.166.0.8,15693,tcp,FIN,0.000702,1790,104,29,31,0,0,-,17002850,592592.625,6,2,255,0,303626411,291059722,298,52,0,0,0.171455,0,1421941671,1421941671,0.1404,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,33790,59.166.0.8,50169,tcp,CON,0.000005,2704,0,29,0,0,0,-,2163200000,0,2,0,255,0,2242886209,0,1352,0,0,0,0,0,1421941692,1421941692,0.005,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,1,,0
149.171.126.1,22,59.166.0.5,46335,tcp,FIN,0.600763,3232,4924,29,31,5,14,-,41973.28906,64051.87891,40,43,255,255,186455589,186155254,81,115,0,0,1779.448893,1713.276838,1421941692,1421941693,15.400974,14.299261,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,,0
149.171.126.1,41844,59.166.0.6,34916,tcp,FIN,0.147805,1064,2368,29,31,1,1,-,51852.10156,106843.4688,10,6,255,255,2635083839,486158757,106,395,0,0,35.973691,44.814563,1421941693,1421941693,16.422777,29.451199,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,,0
149.171.126.1,38888,59.166.0.1,12940,udp,CON,0.001376,304,288,29,31,0,0,-,1325581.375,837209.3125,4,2,0,0,0,0,76,144,0,0,0.645118,0,1421941801,1421941801,0.458667,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,21,59.166.0.0,60587,tcp,FIN,8.08682,3630,2718,29,31,13,10,-,3522.769287,2633.420898,52,48,255,255,2316113517,2299550310,70,57,0,0,316.670969,322.482844,1421941803,1421941811,158.565094,172.044953,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,5190,59.166.0.6,60449,tcp,FIN,0.082791,1464,602,29,31,1,2,-,127356.8359,50923.41016,10,8,255,255,2691661453,541775016,146,75,0,0,17.712381,712.068718,1421941829,1421941829,9.199,11.740429,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,22,59.166.0.4,36853,tcp,FIN,2.282604,13078,12432,29,31,30,34,-,45463.86719,43217.30859,123,122,255,255,1964787414,1964488429,106,102,0,0,1639.248008,1689.02544,1421941878,1421941880,18.708672,18.862141,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,50246,59.166.0.4,53105,tcp,CON,0.019619,17256,624,30,31,5,0,-,6596870.5,233243.2969,16,12,255,255,514848343,2659940166,1079,52,0,0,76.737537,3.220423,1421941890,1421941890,1.307933,1.653455,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,39080,59.166.0.4,44837,tcp,FIN,0.008852,4264,208,29,31,0,0,-,3303208.25,140985.0781,7,4,255,255,3206987025,3206715316,609,52,0,0,2.3058,3.609545,1421941908,1421941908,1.475333,2.559333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,44368,59.166.0.3,45863,tcp,CON,0.018323,5872,520,30,31,0,0,-,2051192.375,204333.3438,5,10,255,255,997446849,997135006,1174,52,0,0,192.081506,3.255363,1421941908,1421941908,4.5145,2.013111,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.5,19092,tcp,FIN,1.555606,541760,12652,29,31,191,18,-,2779598.5,64777.32813,428,222,255,255,601459346,557663565,1266,57,0,0,304.748398,12.115086,1421942022,1421942024,3.643106,6.96938,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,111,59.166.0.3,63345,udp,INT,0.073007,320,0,29,0,0,0,-,26298.84766,0,4,0,0,0,0,0,80,0,0,0,34.411586,0,1421942081,1421942081,24.335666,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,22,59.166.0.9,56045,tcp,FIN,1.955758,29028,13696,29,31,55,41,-,118174.1328,55720.59766,209,184,255,255,3233881868,1088118070,139,74,0,0,755.12121,812.76738,1421942123,1421942125,9.402683,10.670699,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,27214,59.166.0.6,18174,tcp,FIN,0.170131,8712,208,29,31,0,0,-,368704.125,7335.523926,10,4,255,255,304343326,1662861721,871,52,0,0,52.0115,0.246545,1421942616,1421942616,18.903445,0.178333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,80,59.166.0.6,57082,tcp,FIN,1.002353,3952,794,29,31,1,1,-,28389.20117,5283.567871,10,6,255,255,4281737768,2131127731,395,132,0,0,314.4945,399.669781,1421942784,1421942785,111.372555,200.317797,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,80,59.166.0.0,27219,tcp,FIN,1.023001,4112,898,29,31,1,1,-,28942.29883,6146.621582,10,8,255,255,2665211564,518874366,411,112,0,0,317.605656,350.847875,1421942834,1421942835,113.666781,145.201,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,22,59.166.0.7,18035,tcp,FIN,0.636406,8002,5712,29,31,15,13,-,98867.70313,70571.30469,58,58,255,255,2246572579,2246261349,138,98,0,0,0,651.878226,1421942902,1421942902,11.162579,11.160017,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.7,17151,tcp,CON,0.008651,1106,0,29,0,0,0,-,895156.5625,0,8,0,255,0,4037664293,0,138,0,0,0,3.017422,0,1421942969,1421942969,1.235857,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.7,64901,tcp,FIN,1.071808,23494,658,29,31,8,0,-,168059.9531,4508.27002,24,12,255,255,4032405230,4027370885,979,55,0,0,6981.079627,70.334245,1421942969,1421942970,46.600349,1.188818,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,,0
149.171.126.1,111,59.166.0.8,1432,udp,INT,0.56392,304,0,29,0,0,0,-,3234.501221,0,4,0,0,0,0,0,76,0,0,0,265.82525,0,1421942977,1421942977,187.973328,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.7,37670,tcp,FIN,0,904518,19880,29,31,314,28,-,1577730.375,34631.51172,700,364,255,255,1571037151,3712662700,1292,55,0,0,3602.882213,157.642141,1421943036,1421943041,6.552039,12.602694,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,25,59.166.0.5,2745,tcp,FIN,0.53071,3268,37186,29,31,6,17,-,48041.30469,548879.8125,40,48,255,255,860348958,2979529791,82,775,0,0,26.319689,846.196297,1421943440,1421943441,13.607948,11.278957,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,16493,59.166.0.6,64447,tcp,FIN,0.026822,9672,416,29,31,1,0,-,2622623.25,108567.5938,11,8,255,255,230017324,206914236,879,52,0,0,181.49469,8.401369,1421943500,1421943500,2.6822,3.748428,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,53,59.166.0.1,43396,udp,INT,0.000006,178,0,29,0,0,0,-,118666664,0,2,0,0,0,0,0,89,0,0,0,0,0,1421943598,1421943598,0.006,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,38106,59.166.0.9,12185,tcp,FIN,0.056302,19356,1392,29,31,2,1,-,2625413,189975.4844,22,25,255,255,1535366214,3657017916,880,56,0,0,170.381573,4.454697,1421943616,1421943616,2.653667,2.336625,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,,0
149.171.126.1,25,59.166.0.2,34497,tcp,FIN,0.505684,3060,31026,29,31,6,13,-,47064.96484,479682.9375,36,44,255,255,3719783939,3712824288,85,705,0,0,36.184723,1101.851158,1421943617,1421943617,14.448114,11.746418,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,,0
149.171.126.1,44902,59.166.0.2,12779,tcp,CON,0.001232,4056,208,30,31,0,0,-,17558442,1012987.063,3,4,255,255,4001987079,1837640914,1352,52,0,0,0.449,0.446656,1421943660,1421943660,0.459,0.320333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,25543,59.166.0.7,27670,udp,CON,0.00153,304,288,29,31,0,0,-,1192156.875,752941.1875,4,2,0,0,0,0,76,144,0,0,0.712059,0,1421943699,1421943699,0.51,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,80,59.166.0.9,57875,tcp,FIN,1.00182,3952,794,29,31,1,1,-,28404.30469,5286.378906,10,6,255,255,2701986258,555575517,395,132,0,0,314.443594,399.622,1421943754,1421943755,111.313336,200.228,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
149.171.126.1,35156,59.166.0.9,15767,tcp,FIN,0.144379,34914,1704,30,31,7,1,-,1874122.875,91426.03906,32,31,255,255,353957203,2451028012,1091,55,0,0,242.996759,5.721114,1421943768,1421943768,4.657387,4.4705,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,14063,59.166.0.7,58252,tcp,CON,0.002267,6000,104,29,31,0,0,-,15880017,183502.4219,4,2,255,255,2942221283,691235430,1500,52,0,0,0.955302,0,1421944446,1421944446,0.68,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,3940,59.166.0.8,43404,tcp,CON,0.000002,104,0,29,0,0,0,-,208000000,0,2,0,255,0,3420233395,0,52,0,0,0,0,0,1421944561,1421944561,0.002,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,,0
149.171.126.1,56548,59.166.0.8,48157,udp,CON,0.000664,204,288,30,31,0,0,-,1638554.25,1734939.75,3,2,0,0,0,0,68,144,0,0,0.325,0,1421944561,1421944561,0.332,0.003,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,,0
149.171.126.1,1954,59.166.0.5,58383,tcp,FIN,0.017056,5954,364,29,31,1,0,-,2560037.5,146341.4688,12,7,255,255,1214459481,1202213490,496,52,0,0,2.702312,1.502227,1421944661,1421944661,1.550545,1.354167,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,28757,59.166.0.0,28856,udp,CON,0.174946,304,296,29,31,0,0,-,10426.07422,6767.802734,4,2,0,0,0,0,76,148,0,0,82.466797,0,1421944705,1421944706,58.315332,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,12958,59.166.0.4,35827,tcp,FIN,0.226655,2160,2944,29,31,3,3,-,72003.70313,96499.07813,18,14,255,255,4119671223,4115477444,120,210,0,0,20.921703,22.557033,1421944745,1421944745,13.332647,17.346924,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,6881,59.166.0.6,14597,tcp,FIN,0.258541,141424,2944,29,31,47,4,-,4337355,89424.89063,113,54,255,255,3700142145,1547908798,1252,55,0,0,208.261432,8.975037,1421944821,1421944821,2.308402,4.850491,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,6881,59.166.0.6,14597,tcp,FIN,0.258541,141424,2944,29,31,47,4,-,4337355,89424.89063,113,54,255,255,3700142145,1547908798,1252,55,0,0,208.261432,8.975037,1421944821,1421944821,2.308402,4.850491,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,6881,59.166.0.6,14597,tcp,FIN,0.258541,141424,2944,29,31,47,4,-,4337355,89424.89063,113,54,255,255,3700142145,1547908798,1252,55,0,0,208.261432,8.975037,1421944821,1421944821,2.308402,4.850491,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,5190,59.166.0.1,7225,tcp,FIN,1.245574,1456,968,29,31,1,2,-,8420.213867,5774.044922,10,14,255,255,1863014073,4012347525,146,69,0,0,207.693266,188.753172,1421945332,1421945333,138.382891,95.787305,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,5190,59.166.0.1,7225,tcp,FIN,1.245574,1456,968,29,31,1,2,-,8420.213867,5774.044922,10,14,255,255,1863014073,4012347525,146,69,0,0,207.693266,188.753172,1421945332,1421945333,138.382891,95.787305,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,5190,59.166.0.1,7225,tcp,FIN,1.245574,1456,968,29,31,1,2,-,8420.213867,5774.044922,10,14,255,255,1863014073,4012347525,146,69,0,0,207.693266,188.753172,1421945332,1421945333,138.382891,95.787305,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,5190,59.166.0.1,7225,tcp,FIN,1.245574,1456,968,29,31,1,2,-,8420.213867,5774.044922,10,14,255,255,1863014073,4012347525,146,69,0,0,207.693266,188.753172,1421945332,1421945333,138.382891,95.787305,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,25,59.166.0.5,18186,tcp,FIN,0.034486,1404,18648,29,31,2,5,-,311082.75,4145682.25,22,24,255,255,356385969,2500804768,64,777,0,0,3.953169,91.65116,1421945361,1421945361,1.64219,1.465652,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,17465,59.166.0.0,63375,tcp,FIN,0.047156,36216,1716,29,32,13,0,-,5939265.5,282297.0625,30,33,255,255,2736637410,572966481,1207,52,0,0,2.885799,2.034876,1421945372,1421945372,1.620931,1.464625,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,17465,59.166.0.0,63375,tcp,FIN,0.047156,36216,1716,29,32,13,0,-,5939265.5,282297.0625,30,33,255,255,2736637410,572966481,1207,52,0,0,2.885799,2.034876,1421945372,1421945372,1.620931,1.464625,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,17465,59.166.0.0,63375,tcp,FIN,0.047156,36216,1716,29,32,13,0,-,5939265.5,282297.0625,30,33,255,255,2736637410,572966481,1207,52,0,0,2.885799,2.034876,1421945372,1421945372,1.620931,1.464625,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,23500,59.166.0.9,60491,tcp,FIN,0.826821,2916,4064,29,31,5,5,-,27169.12109,37541.37891,27,22,255,255,3401606737,995941193,108,185,0,0,50.898477,54.520504,1421945477,1421945478,31.800809,38.344,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,23500,59.166.0.9,60491,tcp,FIN,0.826821,2916,4064,29,31,5,5,-,27169.12109,37541.37891,27,22,255,255,3401606737,995941193,108,185,0,0,50.898477,54.520504,1421945477,1421945478,31.800809,38.344,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,23500,59.166.0.9,60491,tcp,FIN,0.826821,2916,4064,29,31,5,5,-,27169.12109,37541.37891,27,22,255,255,3401606737,995941193,108,185,0,0,50.898477,54.520504,1421945477,1421945478,31.800809,38.344,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,23500,59.166.0.9,60491,tcp,FIN,0.826821,2916,4064,29,31,5,5,-,27169.12109,37541.37891,27,22,255,255,3401606737,995941193,108,185,0,0,50.898477,54.520504,1421945477,1421945478,31.800809,38.344,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,,0
149.171.126.1,22,59.166.0.4,1393,tcp,FIN,2.604417,13090,12640,29,31,31,34,-,39879.94141,38519.17578,122,126,255,255,2676703860,531036246,107,100,0,0,1529.709207,1502.558491,1421945498,1421945500,21.522662,20.833769,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,29644,59.166.0.7,21778,tcp,FIN,0.002652,2712,104,29,31,0,0,-,6817496.5,156862.75,6,2,255,0,3133288309,888852483,452,52,0,0,0.803038,0,1421945566,1421945566,0.5304,0.007,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,29644,59.166.0.7,21778,tcp,FIN,0.002652,2712,104,29,31,0,0,-,6817496.5,156862.75,6,2,255,0,3133288309,888852483,452,52,0,0,0.803038,0,1421945566,1421945566,0.5304,0.007,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,29644,59.166.0.7,21778,tcp,FIN,0.002652,2712,104,29,31,0,0,-,6817496.5,156862.75,6,2,255,0,3133288309,888852483,452,52,0,0,0.803038,0,1421945566,1421945566,0.5304,0.007,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,143,59.166.0.2,52059,tcp,FIN,0.011708,7844,2454,29,31,9,9,-,5238128,1633071.5,44,38,255,255,2740466623,594014965,178,65,0,0,0.454328,0.487635,1421945601,1421945601,0.272279,0.299081,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,143,59.166.0.2,52059,tcp,FIN,0.011708,7844,2454,29,31,9,9,-,5238128,1633071.5,44,38,255,255,2740466623,594014965,178,65,0,0,0.454328,0.487635,1421945601,1421945601,0.272279,0.299081,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,143,59.166.0.2,52059,tcp,FIN,0.011708,7844,2454,29,31,9,9,-,5238128,1633071.5,44,38,255,255,2740466623,594014965,178,65,0,0,0.454328,0.487635,1421945601,1421945601,0.272279,0.299081,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
149.171.126.1,111,59.166.0.4,15329,udp,CON,0.002218,152,284,29,31,0,0,-,274120.8438,512173.1563,2,2,0,0,0,0,76,142,0,0,0,0,1421945626,1421945626,0.007,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,111,59.166.0.4,15329,udp,CON,0.002218,152,284,29,31,0,0,-,274120.8438,512173.1563,2,2,0,0,0,0,76,142,0,0,0,0,1421945626,1421945626,0.007,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,22831,59.166.0.6,24697,tcp,FIN,0.006787,13728,520,29,31,4,0,-,15026373,551642.8125,14,10,255,255,991241250,3117079323,981,52,0,0,0.734766,0.785488,1421945641,1421945641,0.522077,0.689667,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,22831,59.166.0.6,24697,tcp,FIN,0.006787,13728,520,29,31,4,0,-,15026373,551642.8125,14,10,255,255,991241250,3117079323,981,52,0,0,0.734766,0.785488,1421945641,1421945641,0.522077,0.689667,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,22831,59.166.0.6,24697,tcp,FIN,0.006787,13728,520,29,31,4,0,-,15026373,551642.8125,14,10,255,255,991241250,3117079323,981,52,0,0,0.734766,0.785488,1421945641,1421945641,0.522077,0.689667,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,,0
149.171.126.1,25,59.166.0.9,53201,tcp,FIN,0.009711,710,324,29,31,1,1,-,526413.3125,222428.1719,10,6,255,255,3798521996,3793371356,71,54,0,0,1.858531,2.223699,1421945922,1421945922,1.079,1.8186,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,143,59.166.0.0,50818,tcp,FIN,1.611915,14498,7114,29,31,28,27,-,71348.67188,34989.4375,118,110,255,255,1080857089,1079735372,123,65,0,0,925.454237,26.322209,1421946307,1421946309,13.777052,14.782275,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,38673,59.166.0.1,35168,udp,CON,0.000919,304,296,29,31,0,0,-,1984766,1288356.875,4,2,0,0,0,0,76,148,0,0,0.426857,0,1421946389,1421946389,0.306333,0.005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,22,59.166.0.8,29244,tcp,FIN,4.62189,46496,23584,29,31,94,71,-,80237.30469,40691.57813,332,312,255,255,2260078490,110191240,140,76,0,0,1008.353385,1029.338315,1421946406,1421946410,13.963414,14.85918,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,53,59.166.0.4,18203,udp,INT,0.000003,178,0,29,0,0,0,-,237333328,0,2,0,0,0,0,0,89,0,0,0,0,0,1421946429,1421946429,0.003,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,143,59.166.0.4,64030,tcp,FIN,4.68278,13408,5912,29,31,26,23,-,22683.96289,9999.189453,103,99,255,255,1161211523,1145290670,130,60,0,0,3269.356711,3306.484746,1421946429,1421946434,45.909607,47.776888,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,80,59.166.0.9,61090,tcp,FIN,9.257932,961674,15080,29,31,325,0,-,829743,12986.05371,658,290,255,255,3523963615,1361992991,1462,52,0,0,1287.836415,54.625277,1421947350,1421947359,14.091221,32.00473,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,25,59.166.0.1,34231,tcp,FIN,0.035552,1610,30372,29,31,2,10,-,347209.7188,6606661,24,30,255,255,1357966052,1357001596,67,1012,0,0,3.022225,71.656972,1421947897,1421947897,1.545739,1.204828,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,0
149.171.126.1,38282,59.166.0.3,12335,tcp,CON,0.01472,8632,364,29,32,3,0,-,4300543.5,169565.2188,12,7,255,255,1630150674,3767413417,719,52,0,0,80.221251,3.332593,1421947904,1421947904,1.312727,2.4135,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,,0
